renda,tempo_emprego,sexo_M,tipo_renda_Empresário,posse_de_imovel_True,educacao_Superior_completo,idade,qt_pessoas_residencia
11625.78,10.63835616438356,1,0,1,1,32,3.0
7241.98,2.2602739726027403,0,0,1,0,54,2.0
2012.92,1.9726027397260275,0,1,1,0,54,1.0
1913.27,2.8767123287671232,0,1,1,0,57,1.0
3482.2,6.345205479452055,0,0,1,1,31,2.0
6823.83,25.641095890410963,0,0,1,0,43,3.0
4263.03,1.158904109589041,1,0,1,0,23,3.0
4506.02,6.0465753424657525,0,0,0,0,54,2.0
5293.7,2.8465753424657536,0,1,0,1,29,3.0
2077.02,4.441095890410959,0,0,1,0,34,2.0
7183.37,5.635616438356164,0,0,1,0,52,1.0
3347.07,6.345205479452055,0,0,1,1,31,2.0
4788.9,2.5342465753424657,1,0,1,0,44,3.0
1863.32,2.7178082191780817,1,0,1,1,36,4.0
2565.68,3.5753424657534247,0,0,1,0,36,3.0
2697.38,8.747945205479452,0,0,0,1,34,4.0
11817.51,11.02191780821918,0,0,0,1,45,2.0
1281.22,1.7753424657534247,0,0,1,0,32,2.0
1642.86,7.556164383561644,0,1,1,0,43,2.0
1423.74,7.4520547945205475,0,0,0,0,36,4.0
1374.34,6.383561643835616,0,0,1,0,31,3.0
896.36,2.2,0,0,1,1,35,2.0
6731.16,19.9013698630137,0,0,1,0,46,2.0
2830.34,15.126027397260271,0,0,0,1,40,2.0
1823.61,6.747945205479453,0,0,1,0,40,2.0
501.53,7.958904109589041,1,0,1,0,31,4.0
4704.81,30.117808219178084,0,0,0,0,51,2.0
8946.83,12.227397260273971,0,0,1,1,48,2.0
4444.06,15.136986301369864,0,0,1,1,56,1.0
6749.12,5.0109589041095886,1,0,1,0,33,1.0
750.46,5.715068493150685,0,0,0,0,43,2.0
7577.48,3.9178082191780814,0,1,1,0,33,1.0
2256.36,5.238356164383561,0,1,1,0,32,1.0
3329.12,2.375342465753425,1,0,0,0,24,1.0
4302.02,2.2602739726027403,0,1,0,1,31,2.0
2713.74,4.131506849315069,1,0,1,0,41,3.0
5108.73,0.3753424657534247,0,1,0,0,31,2.0
11164.57,8.301369863013699,1,0,0,1,26,2.0
2798.9,0.4383561643835616,1,0,1,1,37,4.0
1183.96,4.279452054794521,0,0,1,0,23,2.0
913.63,5.364383561643836,0,1,1,1,29,3.0
5297.08,11.835616438356164,0,0,1,0,57,1.0
2280.56,2.654794520547945,1,1,1,1,28,2.0
2518.22,17.68767123287671,0,0,1,1,41,2.0
1136.11,1.03013698630137,1,0,0,0,49,2.0
3187.69,1.7205479452054795,0,1,1,0,50,1.0
5695.69,4.441095890410959,1,0,1,0,60,2.0
6458.31,2.432876712328768,0,0,1,0,47,2.0
2946.47,4.205479452054795,0,0,0,1,26,4.0
6328.61,4.279452054794521,1,1,1,1,41,3.0
6500.92,4.931506849315068,0,1,0,1,50,2.0
10461.91,8.936986301369863,1,0,1,1,32,2.0
2675.99,1.484931506849315,0,0,1,0,30,1.0
4067.29,1.347945205479452,0,0,1,0,34,3.0
11680.38,5.463013698630136,1,1,1,0,43,3.0
8699.19,3.778082191780822,1,1,1,0,40,2.0
4406.56,12.073972602739724,0,0,1,1,40,3.0
1280.47,1.1643835616438356,0,0,1,1,49,2.0
9511.61,4.035616438356166,1,1,0,0,29,2.0
9336.86,13.186301369863012,1,0,1,1,35,4.0
2638.49,0.5068493150684932,0,1,1,1,43,2.0
6710.66,9.26849315068493,1,1,1,0,50,1.0
476.62,3.8465753424657536,0,0,0,1,38,2.0
5497.07,13.186301369863012,1,0,1,0,35,4.0
4523.84,11.854794520547946,0,1,0,0,40,2.0
4338.65,4.523287671232877,0,1,0,1,27,2.0
8783.81,2.03013698630137,1,1,1,1,32,3.0
2764.28,2.512328767123288,0,0,0,0,33,2.0
3502.02,1.178082191780822,0,0,0,0,63,1.0
2108.17,1.0547945205479452,0,0,0,1,37,1.0
4945.51,8.964383561643837,0,1,0,1,33,3.0
2829.91,8.673972602739726,0,1,0,1,29,2.0
823.23,0.5917808219178082,1,0,0,1,49,2.0
1727.87,2.2602739726027403,0,0,1,1,25,2.0
7736.4,4.5178082191780815,1,0,0,1,43,2.0
6986.26,16.06849315068493,0,0,1,0,54,1.0
3349.56,2.2,0,1,1,1,46,3.0
1352.27,1.0931506849315071,1,0,0,0,47,2.0
6986.26,16.06849315068493,0,0,1,0,54,1.0
3130.1,3.5753424657534247,1,0,1,1,32,4.0
7590.52,13.895890410958906,0,1,1,1,32,4.0
6385.26,6.7972602739726025,0,1,1,1,30,3.0
1402.25,0.5260273972602739,0,0,1,0,32,3.0
5148.4,31.227397260273968,0,0,1,0,54,2.0
10303.52,5.413698630136985,1,0,0,1,31,2.0
4693.91,7.747945205479453,0,0,0,1,32,3.0
3116.56,0.3534246575342465,0,0,1,0,31,4.0
1991.37,1.2136986301369863,0,0,1,1,45,2.0
2726.61,2.8301369863013703,1,0,0,1,44,2.0
5109.17,1.747945205479452,0,1,1,0,50,2.0
11828.26,13.517808219178082,0,0,1,0,54,1.0
2689.67,2.5342465753424657,0,0,1,1,50,2.0
1261.26,9.183561643835615,0,0,1,1,53,2.0
564.78,8.10684931506849,0,0,1,1,44,2.0
7241.36,4.216438356164384,0,1,0,1,54,2.0
1019.15,2.1863013698630143,0,0,0,0,40,2.0
1109.28,0.5342465753424658,1,0,1,0,24,1.0
1849.76,3.287671232876712,1,1,1,1,32,3.0
7648.7,8.805479452054792,0,0,1,0,43,3.0
5769.4,20.175342465753427,0,0,0,0,38,2.0
2300.6,0.5232876712328767,1,0,1,1,57,2.0
2817.48,4.095890410958904,0,0,1,1,29,2.0
3013.3,7.178082191780822,1,0,1,0,34,2.0
2091.6,5.846575342465752,0,0,1,1,63,1.0
4613.75,13.54246575342466,0,0,1,1,36,1.0
2154.36,3.624657534246576,0,1,0,0,37,4.0
2585.34,4.216438356164384,0,0,1,1,51,1.0
2758.04,13.189041095890412,0,0,1,0,47,2.0
2635.55,2.265753424657534,1,0,1,0,55,2.0
6213.01,21.03013698630137,0,0,1,0,48,1.0
2474.98,3.602739726027397,0,1,0,1,34,3.0
11263.82,26.71506849315068,0,1,1,0,46,2.0
5752.66,8.767123287671232,0,1,1,0,42,2.0
7673.2,1.1232876712328768,1,1,1,0,27,2.0
10755.58,19.389041095890416,0,0,1,1,59,2.0
913.63,5.364383561643836,0,1,1,0,29,3.0
5460.64,1.367123287671233,0,1,1,1,51,1.0
5420.92,9.808219178082194,0,0,1,0,37,3.0
5926.29,4.427397260273971,0,1,1,1,31,3.0
11778.53,11.049315068493147,1,1,1,0,41,3.0
2820.27,4.701369863013698,0,0,0,0,34,3.0
13606.36,9.926027397260274,0,1,1,1,38,4.0
12775.38,2.208219178082192,0,0,1,0,46,2.0
992.05,2.2136986301369856,0,0,1,0,58,2.0
3735.12,9.597260273972603,0,1,1,0,42,2.0
11238.1,12.649315068493149,0,0,1,1,40,4.0
1734.68,9.465753424657532,0,0,1,0,34,2.0
2786.21,7.832876712328768,0,0,1,1,45,2.0
5321.22,3.5835616438356164,0,0,1,0,43,2.0
2571.83,4.252054794520548,0,0,1,0,52,2.0
1178.26,6.750684931506848,0,0,1,0,40,2.0
9059.48,10.26849315068493,1,0,0,1,34,4.0
943.83,1.9506849315068493,0,0,0,0,45,2.0
8963.05,3.8301369863013695,0,1,0,0,43,2.0
2622.04,20.02739726027397,0,0,0,0,46,1.0
5611.85,13.523287671232874,0,0,1,0,34,2.0
3346.28,3.263013698630137,0,0,0,0,54,2.0
3559.18,5.35068493150685,0,0,1,0,30,2.0
4952.25,3.8904109589041096,1,0,1,0,47,1.0
1178.15,2.4465753424657533,0,0,1,1,54,2.0
3044.53,3.246575342465753,0,0,0,0,28,2.0
1813.3,4.526027397260274,0,0,1,0,35,2.0
2758.2,7.8493150684931505,0,1,1,0,40,2.0
4448.09,7.947945205479453,0,0,0,0,53,2.0
7352.4,10.435616438356163,0,0,1,0,29,4.0
1592.11,11.268493150684929,0,0,1,0,50,2.0
5219.64,14.794520547945206,1,0,0,0,59,2.0
2155.89,10.61917808219178,1,0,0,1,32,2.0
2202.18,8.210958904109589,0,1,1,0,45,2.0
3762.61,7.638356164383563,0,1,1,0,33,2.0
13365.25,33.78630136986301,0,0,0,0,53,1.0
8210.13,11.712328767123289,1,0,0,0,31,2.0
4694.91,0.547945205479452,1,0,1,0,49,2.0
2981.92,7.435616438356163,0,1,1,1,33,2.0
4424.33,2.263013698630137,1,0,1,1,27,1.0
316.7,4.090410958904109,0,0,0,0,29,2.0
2026.13,12.271232876712329,0,0,1,0,32,3.0
458.35,1.556164383561644,1,1,1,0,29,2.0
5480.45,16.695890410958906,0,0,1,0,39,4.0
6267.95,5.175342465753425,0,0,1,0,38,4.0
2674.77,2.271232876712329,0,1,0,0,27,3.0
2227.1,3.287671232876712,1,0,1,0,33,2.0
833.83,8.627397260273973,0,0,1,0,54,2.0
3867.8,5.216438356164384,0,0,0,0,53,2.0
4121.06,9.778082191780822,0,1,1,0,34,3.0
5716.85,4.663013698630137,1,0,1,0,29,1.0
11872.68,17.194520547945206,1,0,1,0,51,2.0
1228.53,1.2849315068493148,0,0,1,0,64,2.0
2815.85,5.542465753424659,0,0,0,0,42,2.0
2104.86,8.860273972602737,0,1,1,0,42,1.0
6368.63,11.065753424657538,1,1,1,0,34,2.0
6312.46,26.56986301369863,0,0,1,1,44,2.0
5545.62,15.76986301369863,0,0,1,1,50,2.0
5213.86,6.36986301369863,1,1,0,0,60,2.0
3278.0,15.646575342465756,0,0,1,1,37,4.0
2866.24,29.96164383561644,0,0,0,0,51,2.0
6522.3,12.857534246575346,0,0,1,0,40,4.0
1110.61,6.367123287671232,0,0,1,0,35,2.0
9771.39,2.219178082191781,1,1,0,0,45,2.0
1706.92,5.693150684931508,0,0,1,0,29,2.0
4855.41,1.5917808219178082,0,1,0,0,28,1.0
6074.39,0.96986301369863,1,0,1,1,50,2.0
7274.04,14.854794520547946,0,0,1,1,41,1.0
1006.37,0.9452054794520548,0,1,1,0,40,3.0
1949.64,7.389041095890411,0,1,1,0,30,2.0
1022.95,2.967123287671233,0,0,1,0,36,3.0
926.7,0.6356164383561644,0,1,1,1,42,2.0
1671.8,1.2602739726027397,1,0,0,0,52,1.0
2158.94,8.473972602739726,0,1,1,1,38,3.0
1783.93,3.295890410958904,0,0,1,1,47,2.0
5157.4,0.6356164383561644,1,0,1,0,38,3.0
8221.39,10.2,0,1,0,1,36,4.0
3465.27,12.147945205479452,1,0,1,1,52,2.0
7371.25,10.96986301369863,1,0,0,0,42,2.0
6160.6,2.5232876712328767,1,0,1,1,38,2.0
11278.12,9.334246575342464,1,0,0,0,31,3.0
4498.78,7.128767123287672,1,0,1,1,33,2.0
3714.27,6.383561643835616,0,0,0,0,56,2.0
2655.31,3.367123287671233,0,0,1,0,47,2.0
3791.67,1.5808219178082192,0,0,1,1,58,2.0
2349.93,1.4109589041095891,0,0,0,0,31,2.0
9699.3,18.035616438356165,1,0,0,0,46,2.0
7990.58,13.887671232876713,0,1,1,0,48,1.0
3748.15,1.3698630136986298,0,1,0,0,38,2.0
1890.66,9.01917808219178,0,0,1,0,41,3.0
4421.7,1.356164383561644,1,0,0,0,24,3.0
9654.01,3.956164383561644,1,0,1,0,29,2.0
3756.67,1.1315068493150684,0,1,0,1,42,2.0
2693.05,1.947945205479452,0,0,1,0,37,3.0
1731.52,4.802739726027396,0,0,0,1,36,5.0
987.07,9.884931506849314,0,0,1,1,31,3.0
3934.27,2.6246575342465754,1,0,1,1,38,3.0
2303.57,16.709589041095892,0,0,1,0,42,3.0
1336.82,0.3890410958904109,0,0,1,0,47,1.0
3941.81,7.315068493150685,0,1,1,1,45,3.0
3303.38,6.638356164383563,0,0,1,0,51,2.0
5720.63,6.556164383561644,0,0,1,0,45,2.0
9543.54,17.402739726027402,1,0,0,0,39,1.0
2807.93,4.3863013698630136,1,0,1,1,44,2.0
2893.62,8.673972602739726,0,1,0,0,29,2.0
7100.13,8.471232876712326,0,0,1,0,55,2.0
4101.62,7.104109589041097,0,1,1,0,36,2.0
3778.92,0.4328767123287671,0,1,0,1,24,1.0
3890.68,9.065753424657537,1,0,0,0,31,1.0
1865.42,5.101369863013699,0,1,1,0,36,4.0
1797.81,7.884931506849315,0,1,1,0,53,2.0
5679.01,0.5342465753424658,1,0,0,0,33,4.0
889.67,1.704109589041096,0,0,1,0,44,2.0
4531.08,9.443835616438356,1,1,1,0,55,1.0
3080.2,3.6821917808219182,0,0,1,1,35,3.0
3431.21,10.884931506849314,0,1,1,1,32,2.0
1458.52,8.673972602739726,0,1,0,0,29,2.0
7884.37,3.964383561643836,1,0,1,0,27,4.0
2456.76,1.0438356164383562,1,0,1,0,33,2.0
2820.27,4.701369863013698,0,0,0,0,34,3.0
5111.97,6.895890410958903,1,0,0,0,39,4.0
5892.59,5.7972602739726025,1,1,1,1,29,1.0
3430.69,1.4246575342465753,0,0,0,1,26,1.0
2678.97,0.9287671232876712,0,0,1,1,42,2.0
2722.92,6.210958904109589,0,0,1,0,53,1.0
12721.58,4.791780821917809,1,0,1,0,32,2.0
3125.39,9.205479452054792,0,0,1,0,54,2.0
1482.63,4.6,0,1,1,0,27,4.0
1548.24,3.690410958904109,0,1,1,1,46,1.0
1126.76,3.2438356164383566,1,0,0,1,28,3.0
2997.11,2.66027397260274,0,1,1,1,27,3.0
4737.78,3.4356164383561643,1,0,1,0,44,3.0
2861.24,3.4547945205479453,0,0,1,0,40,4.0
883.44,1.704109589041096,0,0,0,0,41,2.0
2963.48,5.153424657534247,0,0,0,1,30,3.0
1090.68,0.3753424657534247,0,0,0,0,50,2.0
2528.91,0.8383561643835616,0,1,1,1,35,2.0
4980.11,5.528767123287671,1,1,0,0,31,2.0
1936.21,4.383561643835616,0,0,1,0,32,4.0
2281.23,7.238356164383561,0,0,1,0,47,2.0
6600.91,32.750684931506854,0,0,1,0,51,2.0
2662.49,6.5178082191780815,0,0,1,0,35,4.0
4719.34,0.7890410958904109,0,1,1,0,41,3.0
2095.21,6.767123287671232,0,0,1,0,32,2.0
7515.62,1.0547945205479452,0,0,1,0,43,3.0
3527.86,1.476712328767123,1,0,1,1,27,2.0
13863.35,10.427397260273972,1,0,1,0,38,2.0
4109.04,2.128767123287671,1,1,1,1,31,3.0
2959.0,10.720547945205482,0,0,1,0,52,1.0
4204.98,7.4301369863013695,0,0,1,0,44,1.0
657.91,8.038356164383561,0,1,0,0,46,2.0
4011.89,4.131506849315069,1,0,1,0,43,2.0
6634.63,18.02191780821918,0,1,0,0,54,2.0
3585.91,2.682191780821918,0,1,1,1,28,2.0
2561.94,2.33972602739726,1,0,1,0,46,3.0
5251.45,0.2794520547945205,0,0,0,1,34,3.0
1143.38,4.441095890410959,0,0,1,0,37,2.0
5224.94,7.6,0,0,0,0,53,2.0
4064.93,14.210958904109589,0,1,1,1,45,1.0
392.09,1.1232876712328768,0,1,0,1,30,2.0
5787.32,24.736986301369864,0,1,0,0,43,2.0
1380.59,3.797260273972603,1,0,1,0,30,2.0
3190.57,5.216438356164384,1,0,0,0,30,3.0
1488.26,7.383561643835616,0,0,1,1,38,4.0
3934.27,2.6246575342465754,1,0,1,1,38,3.0
1288.95,4.101369863013699,0,0,1,1,45,2.0
2322.84,12.167123287671233,0,1,1,1,53,2.0
1413.7,1.5205479452054795,0,1,1,0,49,1.0
3068.1,4.101369863013699,0,0,1,1,32,1.0
2493.89,6.183561643835616,0,0,0,1,38,2.0
752.91,3.895890410958904,0,1,1,1,40,2.0
1409.78,2.5232876712328767,1,0,1,0,38,2.0
6439.19,8.789041095890411,0,0,0,0,39,3.0
1129.96,1.5095890410958903,0,0,1,1,52,3.0
9977.88,13.641095890410964,1,0,1,0,40,4.0
3106.49,4.287671232876712,1,0,0,1,45,2.0
4264.23,1.9753424657534249,0,1,1,0,31,5.0
1516.95,4.531506849315068,0,0,0,1,34,3.0
6050.5,3.6657534246575336,1,1,0,0,28,2.0
1219.25,1.704109589041096,0,0,0,0,41,2.0
9193.47,21.46575342465753,1,0,0,0,42,3.0
710.25,9.58904109589041,0,0,0,0,41,3.0
4409.87,1.6410958904109592,0,0,1,1,45,2.0
3967.65,11.854794520547946,0,1,0,0,40,2.0
4255.46,19.36438356164384,0,0,0,0,39,4.0
1611.4,0.463013698630137,1,0,1,0,43,2.0
2474.07,1.0356164383561643,0,0,0,0,37,4.0
2831.22,7.882191780821918,0,0,0,1,37,3.0
2783.69,2.347945205479452,1,0,1,0,47,2.0
2365.52,4.454794520547946,1,0,0,0,38,3.0
5524.73,22.01643835616439,0,0,1,0,56,2.0
13760.69,13.852054794520548,1,0,0,1,31,4.0
7421.1,1.0328767123287672,1,1,1,1,52,2.0
5518.9,3.4876712328767123,0,0,0,1,30,2.0
1894.85,17.186301369863013,0,1,1,0,35,1.0
3061.06,3.4739726027397264,0,0,0,0,26,1.0
4741.52,5.923287671232878,1,1,1,0,41,3.0
2835.3,5.657534246575342,0,1,0,1,30,3.0
2212.69,6.934246575342466,0,0,1,1,30,2.0
5124.47,8.123287671232879,0,0,0,0,49,2.0
10872.91,5.457534246575341,1,0,0,0,28,1.0
6681.77,6.83013698630137,0,0,1,1,48,2.0
4952.25,3.8904109589041096,1,0,1,0,47,1.0
6068.82,8.695890410958905,0,1,1,0,41,4.0
8039.67,4.975342465753425,1,0,0,0,36,2.0
3748.75,14.353424657534244,0,0,0,1,60,2.0
2758.02,1.9616438356164383,1,1,0,1,32,3.0
2452.22,17.123287671232873,0,0,1,0,41,2.0
2560.14,0.6191780821917808,1,0,1,0,28,1.0
1272.04,3.0356164383561643,0,1,0,0,47,2.0
977.56,1.2876712328767124,0,1,0,0,49,2.0
7799.99,5.5178082191780815,0,0,0,1,44,3.0
2166.72,10.142465753424656,0,0,0,1,29,2.0
1299.87,2.9342465753424656,0,1,1,0,37,2.0
6585.61,29.534246575342465,0,0,1,1,54,2.0
1695.07,10.421917808219176,0,0,1,1,48,2.0
2727.49,4.684931506849315,1,0,1,0,47,3.0
2723.0,2.6794520547945204,1,0,1,1,34,3.0
1731.06,14.03835616438356,0,0,1,1,53,2.0
6960.82,15.087671232876714,0,0,0,0,46,2.0
11437.71,39.65205479452055,0,0,1,1,58,3.0
2780.58,6.723287671232876,0,0,1,0,36,4.0
2578.79,0.9561643835616438,0,0,0,1,52,1.0
3943.03,13.186301369863012,1,0,1,1,35,4.0
12781.25,12.550684931506847,0,1,1,0,54,2.0
13754.11,6.4301369863013695,1,1,1,0,35,2.0
1299.87,2.9342465753424656,0,1,1,0,37,2.0
1162.9,4.008219178082192,0,1,1,0,33,2.0
2916.35,1.4684931506849317,1,0,1,1,51,2.0
5600.68,17.964383561643835,1,0,0,0,42,2.0
5887.36,11.726027397260276,1,0,1,0,32,4.0
1583.13,4.789041095890411,1,0,1,0,43,2.0
